Freq,v,a
2.17047301057368e+08,9.99999044108628e-01,9.77696506286690e-04
2.17116302895715e+08,9.99999044716115e-01,9.77385784675893e-04
2.17185326670541e+08,9.99999045323217e-01,9.77075161815118e-04
2.17254372388821e+08,9.99999045929932e-01,9.76764637672980e-04
2.17323440057530e+08,9.99999046536262e-01,9.76454212218107e-04
2.17392529683647e+08,9.99999047142207e-01,9.76143885419135e-04
2.17461641274153e+08,9.99999047747767e-01,9.75833657244711e-04
2.17530774836029e+08,9.99999048352941e-01,9.75523527663491e-04
2.17599930376262e+08,9.99999048957732e-01,9.75213496644142e-04
2.17669107901838e+08,9.99999049562137e-01,9.74903564155341e-04
2.17738307419746e+08,9.99999050166159e-01,9.74593730165775e-04
2.17807528936979e+08,9.99999050769797e-01,9.74283994644139e-04
2.17876772460529e+08,9.99999051373051e-01,9.73974357559140e-04
2.17946037997394e+08,9.99999051975922e-01,9.73664818879494e-04
2.18015325554571e+08,9.99999052578409e-01,9.73355378573928e-04
2.18084635139062e+08,9.99999053180514e-01,9.73046036611177e-04
2.18153966757867e+08,9.99999053782236e-01,9.72736792959989e-04
2.18223320417994e+08,9.99999054383576e-01,9.72427647589118e-04
2.18292696126448e+08,9.99999054984534e-01,9.72118600467332e-04
2.18362093890240e+08,9.99999055585109e-01,9.71809651563406e-04
2.18431513716380e+08,9.99999056185303e-01,9.71500800846125e-04
2.18500955611883e+08,9.99999056785116e-01,9.71192048284287e-04
2.18570419583765e+08,9.99999057384547e-01,9.70883393846695e-04
2.18639905639044e+08,9.99999057983597e-01,9.70574837502167e-04
2.18709413784741e+08,9.99999058582267e-01,9.70266379219527e-04
2.18778944027879e+08,9.99999059180556e-01,9.69958018967611e-04
2.18848496375482e+08,9.99999059778465e-01,9.69649756715264e-04
2.18918070834578e+08,9.99999060375994e-01,9.69341592431342e-04
2.18987667412196e+08,9.99999060973144e-01,9.69033526084710e-04
2.19057286115368e+08,9.99999061569913e-01,9.68725557644242e-04
2.19126926951129e+08,9.99999062166304e-01,9.68417687078823e-04
2.19196589926513e+08,9.99999062762315e-01,9.68109914357349e-04
2.19266275048561e+08,9.99999063357948e-01,9.67802239448725e-04
2.19335982324312e+08,9.99999063953202e-01,9.67494662321863e-04
2.19405711760809e+08,9.99999064548078e-01,9.67187182945690e-04
2.19475463365097e+08,9.99999065142576e-01,9.66879801289140e-04
2.19545237144224e+08,9.99999065736696e-01,9.66572517321156e-04
2.19615033105240e+08,9.99999066330438e-01,9.66265331010692e-04
2.19684851255196e+08,9.99999066923804e-01,9.65958242326714e-04
2.19754691601147e+08,9.99999067516791e-01,9.65651251238194e-04
2.19824554150149e+08,9.99999068109403e-01,9.65344357714116e-04
2.19894438909260e+08,9.99999068701637e-01,9.65037561723473e-04
2.19964345885541e+08,9.99999069293495e-01,9.64730863235270e-04
2.20034275086056e+08,9.99999069884977e-01,9.64424262218518e-04
2.20104226517869e+08,9.99999070476083e-01,9.64117758642243e-04
2.20174200188049e+08,9.99999071066814e-01,9.63811352475475e-04
2.20244196103665e+08,9.99999071657169e-01,9.63505043687258e-04
2.20314214271789e+08,9.99999072247149e-01,9.63198832246645e-04
2.20384254699495e+08,9.99999072836754e-01,9.62892718122698e-04
2.20454317393861e+08,9.99999073425984e-01,9.62586701284489e-04
2.20524402361965e+08,9.99999074014840e-01,9.62280781701100e-04
2.20594509610888e+08,9.99999074603321e-01,9.61974959341624e-04
2.20664639147713e+08,9.99999075191429e-01,9.61669234175162e-04
2.20734790979526e+08,9.99999075779163e-01,9.61363606170825e-04
2.20804965113415e+08,9.99999076366523e-01,9.61058075297735e-04
2.20875161556470e+08,9.99999076953510e-01,9.60752641525023e-04
2.20945380315783e+08,9.99999077540124e-01,9.60447304821830e-04
2.21015621398449e+08,9.99999078126365e-01,9.60142065157307e-04
2.21085884811565e+08,9.99999078712233e-01,9.59836922500615e-04
2.21156170562229e+08,9.99999079297730e-01,9.59531876820923e-04
2.21226478657544e+08,9.99999079882854e-01,9.59226928087413e-04
2.21296809104612e+08,9.99999080467606e-01,9.58922076269273e-04
2.21367161910540e+08,9.99999081051987e-01,9.58617321335705e-04
2.21437537082435e+08,9.99999081635996e-01,9.58312663255917e-04
2.21507934627409e+08,9.99999082219634e-01,9.58008101999129e-04
2.21578354552574e+08,9.99999082802901e-01,9.57703637534570e-04
2.21648796865044e+08,9.99999083385798e-01,9.57399269831478e-04
2.21719261571937e+08,9.99999083968324e-01,9.57094998859104e-04
2.21789748680373e+08,9.99999084550480e-01,9.56790824586704e-04
2.21860258197473e+08,9.99999085132266e-01,9.56486746983547e-04
2.21930790130361e+08,9.99999085713682e-01,9.56182766018912e-04
2.22001344486163e+08,9.99999086294729e-01,9.55878881662086e-04
2.22071921272008e+08,9.99999086875406e-01,9.55575093882367e-04
2.22142520495027e+08,9.99999087455714e-01,9.55271402649061e-04
2.22213142162352e+08,9.99999088035654e-01,9.54967807931486e-04
2.22283786281119e+08,9.99999088615225e-01,9.54664309698970e-04
2.22354452858466e+08,9.99999089194428e-01,9.54360907920847e-04
2.22425141901532e+08,9.99999089773262e-01,9.54057602566465e-04
2.22495853417459e+08,9.99999090351729e-01,9.53754393605179e-04
2.22566587413392e+08,9.99999090929828e-01,9.53451281006356e-04
2.22637343896478e+08,9.99999091507560e-01,9.53148264739371e-04
2.22708122873865e+08,9.99999092084925e-01,9.52845344773608e-04
2.22778924352705e+08,9.99999092661922e-01,9.52542521078464e-04
2.22849748340150e+08,9.99999093238553e-01,9.52239793623343e-04
2.22920594843358e+08,9.99999093814818e-01,9.51937162377658e-04
2.22991463869485e+08,9.99999094390716e-01,9.51634627310835e-04
2.23062355425693e+08,9.99999094966248e-01,9.51332188392307e-04
2.23133269519143e+08,9.99999095541415e-01,9.51029845591518e-04
2.23204206157001e+08,9.99999096116216e-01,9.50727598877920e-04
2.23275165346433e+08,9.99999096690651e-01,9.50425448220977e-04
2.23346147094610e+08,9.99999097264722e-01,9.50123393590162e-04
2.23417151408702e+08,9.99999097838428e-01,9.49821434954957e-04
2.23488178295884e+08,9.99999098411769e-01,9.49519572284855e-04
2.23559227763332e+08,9.99999098984746e-01,9.49217805549356e-04
2.23630299818224e+08,9.99999099557358e-01,9.48916134717972e-04
2.23701394467742e+08,9.99999100129607e-01,9.48614559760225e-04
2.23772511719068e+08,9.99999100701492e-01,9.48313080645645e-04
2.23843651579388e+08,9.99999101273014e-01,9.48011697343773e-04
2.23914814055890e+08,9.99999101844173e-01,9.47710409824159e-04
2.23985999155763e+08,9.99999102414968e-01,9.47409218056363e-04
2.24057206886199e+08,9.99999102985401e-01,9.47108122009954e-04
2.24128437254394e+08,9.99999103555471e-01,9.46807121654513e-04
2.24199690267543e+08,9.99999104125179e-01,9.46506216959626e-04
2.24270965932847e+08,9.99999104694525e-01,9.46205407894894e-04
2.24342264257506e+08,9.99999105263509e-01,9.45904694429925e-04
2.24413585248724e+08,9.99999105832131e-01,9.45604076534336e-04
2.24484928913707e+08,9.99999106400392e-01,9.45303554177754e-04
2.24556295259663e+08,9.99999106968292e-01,9.45003127329818e-04
2.24627684293803e+08,9.99999107535831e-01,9.44702795960174e-04
2.24699096023340e+08,9.99999108103009e-01,9.44402560038478e-04
2.24770530455489e+08,9.99999108669827e-01,9.44102419534396e-04
2.24841987597467e+08,9.99999109236285e-01,9.43802374417604e-04
2.24913467456493e+08,9.99999109802382e-01,9.43502424657789e-04
2.24984970039791e+08,9.99999110368120e-01,9.43202570224644e-04
2.25056495354584e+08,9.99999110933498e-01,9.42902811087874e-04
2.25128043408099e+08,9.99999111498518e-01,9.42603147217194e-04
2.25199614207565e+08,9.99999112063177e-01,9.42303578582328e-04
2.25271207760212e+08,9.99999112627478e-01,9.42004105153009e-04
2.25342824073275e+08,9.99999113191421e-01,9.41704726898980e-04
2.25414463153990e+08,9.99999113755005e-01,9.41405443789994e-04
2.25486125009593e+08,9.99999114318231e-01,9.41106255795813e-04
2.25557809647327e+08,9.99999114881099e-01,9.40807162886211e-04
2.25629517074433e+08,9.99999115443609e-01,9.40508165030966e-04
2.25701247298156e+08,9.99999116005762e-01,9.40209262199873e-04
2.25773000325744e+08,9.99999116567557e-01,9.39910454362730e-04
2.25844776164446e+08,9.99999117128996e-01,9.39611741489349e-04
2.25916574821515e+08,9.99999117690077e-01,9.39313123549550e-04
2.25988396304205e+08,9.99999118250803e-01,9.39014600513162e-04
2.26060240619771e+08,9.99999118811171e-01,9.38716172350023e-04
2.26132107775473e+08,9.99999119371184e-01,9.38417839029984e-04
2.26203997778572e+08,9.99999119930841e-01,9.38119600522902e-04
2.26275910636332e+08,9.99999120490142e-01,9.37821456798646e-04
2.26347846356018e+08,9.99999121049087e-01,9.37523407827092e-04
2.26419804944898e+08,9.99999121607678e-01,9.37225453578128e-04
2.26491786410243e+08,9.99999122165913e-01,9.36927594021651e-04
2.26563790759326e+08,9.99999122723794e-01,9.36629829127566e-04
2.26635817999420e+08,9.99999123281320e-01,9.36332158865790e-04
2.26707868137805e+08,9.99999123838491e-01,9.36034583206248e-04
2.26779941181759e+08,9.99999124395309e-01,9.35737102118874e-04
2.26852037138564e+08,9.99999124951773e-01,9.35439715573613e-04
2.26924156015504e+08,9.99999125507883e-01,9.35142423540420e-04
2.26996297819867e+08,9.99999126063640e-01,9.34845225989257e-04
2.27068462558940e+08,9.99999126619043e-01,9.34548122890099e-04
2.27140650240016e+08,9.99999127174094e-01,9.34251114212927e-04
2.27212860870388e+08,9.99999127728792e-01,9.33954199927733e-04
2.27285094457351e+08,9.99999128283137e-01,9.33657380004519e-04
2.27357351008204e+08,9.99999128837130e-01,9.33360654413298e-04
2.27429630530247e+08,9.99999129390771e-01,9.33064023124089e-04
2.27501933030783e+08,9.99999129944060e-01,9.32767486106922e-04
2.27574258517118e+08,9.99999130496997e-01,9.32471043331837e-04
2.27646606996557e+08,9.99999131049583e-01,9.32174694768885e-04
2.27718978476413e+08,9.99999131601818e-01,9.31878440388123e-04
2.27791372963996e+08,9.99999132153702e-01,9.31582280159620e-04
2.27863790466620e+08,9.99999132705235e-01,9.31286214053455e-04
2.27936230991604e+08,9.99999133256418e-01,9.30990242039713e-04
2.28008694546265e+08,9.99999133807250e-01,9.30694364088493e-04
2.28081181137925e+08,9.99999134357733e-01,9.30398580169901e-04
2.28153690773908e+08,9.99999134907865e-01,9.30102890254052e-04
2.28226223461540e+08,9.99999135457648e-01,9.29807294311071e-04
2.28298779208149e+08,9.99999136007081e-01,9.29511792311095e-04
2.28371358021067e+08,9.99999136556166e-01,9.29216384224268e-04
2.28443959907625e+08,9.99999137104901e-01,9.28921070020742e-04
2.28516584875160e+08,9.99999137653288e-01,9.28625849670682e-04
2.28589232931009e+08,9.99999138201326e-01,9.28330723144260e-04
2.28661904082512e+08,9.99999138749016e-01,9.28035690411659e-04
2.28734598337012e+08,9.99999139296357e-01,9.27740751443071e-04
2.28807315701852e+08,9.99999139843351e-01,9.27445906208696e-04
2.28880056184382e+08,9.99999140389997e-01,9.27151154678746e-04
2.28952819791949e+08,9.99999140936296e-01,9.26856496823440e-04
2.29025606531905e+08,9.99999141482248e-01,9.26561932613010e-04
2.29098416411605e+08,9.99999142027853e-01,9.26267462017692e-04
2.29171249438404e+08,9.99999142573111e-01,9.25973085007737e-04
2.29244105619662e+08,9.99999143118022e-01,9.25678801553401e-04
2.29316984962740e+08,9.99999143662587e-01,9.25384611624954e-04
2.29389887475001e+08,9.99999144206806e-01,9.25090515192671e-04
2.29462813163811e+08,9.99999144750680e-01,9.24796512226839e-04
2.29535762036537e+08,9.99999145294207e-01,9.24502602697754e-04
2.29608734100551e+08,9.99999145837389e-01,9.24208786575722e-04
2.29681729363225e+08,9.99999146380226e-01,9.23915063831056e-04
2.29754747831935e+08,9.99999146922718e-01,9.23621434434081e-04
2.29827789514057e+08,9.99999147464865e-01,9.23327898355130e-04
2.29900854416971e+08,9.99999148006668e-01,9.23034455564548e-04
2.29973942548060e+08,9.99999148548126e-01,9.22741106032686e-04
2.30047053914709e+08,9.99999149089241e-01,9.22447849729905e-04
2.30120188524303e+08,9.99999149630011e-01,9.22154686626577e-04
2.30193346384233e+08,9.99999150170438e-01,9.21861616693084e-04
2.30266527501889e+08,9.99999150710521e-01,9.21568639899814e-04
2.30339731884666e+08,9.99999151250261e-01,9.21275756217168e-04
2.30412959539960e+08,9.99999151789658e-01,9.20982965615554e-04
2.30486210475169e+08,9.99999152328712e-01,9.20690268065391e-04
2.30559484697695e+08,9.99999152867423e-01,9.20397663537106e-04
2.30632782214941e+08,9.99999153405792e-01,9.20105152001137e-04
2.30706103034312e+08,9.99999153943820e-01,9.19812733427930e-04
2.30779447163217e+08,9.99999154481505e-01,9.19520407787941e-04
2.30852814609065e+08,9.99999155018848e-01,9.19228175051635e-04
2.30926205379270e+08,9.99999155555850e-01,9.18936035189487e-04
2.30999619481247e+08,9.99999156092511e-01,9.18643988171981e-04
2.31073056922412e+08,9.99999156628830e-01,9.18352033969611e-04
2.31146517710187e+08,9.99999157164809e-01,9.18060172552879e-04
2.31220001851992e+08,9.99999157700447e-01,9.17768403892298e-04
2.31293509355254e+08,9.99999158235745e-01,9.17476727958389e-04
2.31367040227397e+08,9.99999158770703e-01,9.17185144721682e-04
2.31440594475852e+08,9.99999159305320e-01,9.16893654152719e-04
2.31514172108051e+08,9.99999159839598e-01,9.16602256222049e-04
2.31587773131426e+08,9.99999160373536e-01,9.16310950900231e-04
2.31661397553416e+08,9.99999160907135e-01,9.16019738157834e-04
2.31735045381457e+08,9.99999161440395e-01,9.15728617965434e-04
2.31808716622992e+08,9.99999161973316e-01,9.15437590293620e-04
2.31882411285463e+08,9.99999162505898e-01,9.15146655112987e-04
2.31956129376317e+08,9.99999163038142e-01,9.14855812394142e-04
2.32029870903002e+08,9.99999163570047e-01,9.14565062107699e-04
2.32103635872967e+08,9.99999164101615e-01,9.14274404224283e-04
2.32177424293667e+08,9.99999164632845e-01,9.13983838714528e-04
2.32251236172556e+08,9.99999165163737e-01,9.13693365549078e-04
2.32325071517092e+08,9.99999165694291e-01,9.13402984698583e-04
2.32398930334735e+08,9.99999166224509e-01,9.13112696133707e-04
2.32472812632947e+08,9.99999166754390e-01,9.12822499825120e-04
2.32546718419194e+08,9.99999167283933e-01,9.12532395743502e-04
2.32620647700941e+08,9.99999167813140e-01,9.12242383859543e-04
2.32694600485659e+08,9.99999168342011e-01,9.11952464143944e-04
2.32768576780820e+08,9.99999168870546e-01,9.11662636567411e-04
2.32842576593897e+08,9.99999169398745e-01,9.11372901100663e-04
2.32916599932368e+08,9.99999169926609e-01,9.11083257714426e-04
2.32990646803711e+08,9.99999170454136e-01,9.10793706379437e-04
2.33064717215408e+08,9.99999170981329e-01,9.10504247066440e-04
2.33138811174942e+08,9.99999171508186e-01,9.10214879746193e-04
2.33212928689800e+08,9.99999172034709e-01,9.09925604389458e-04
2.33287069767471e+08,9.99999172560897e-01,9.09636420967008e-04
2.33361234415444e+08,9.99999173086751e-01,9.09347329449628e-04
2.33435422641213e+08,9.99999173612270e-01,9.09058329808107e-04
2.33509634452275e+08,9.99999174137456e-01,9.08769422013250e-04
2.33583869856126e+08,9.99999174662307e-01,9.08480606035864e-04
2.33658128860268e+08,9.99999175186825e-01,9.08191881846771e-04
2.33732411472203e+08,9.99999175711010e-01,9.07903249416800e-04
2.33806717699436e+08,9.99999176234862e-01,9.07614708716789e-04
2.33881047549476e+08,9.99999176758381e-01,9.07326259717585e-04
2.33955401029831e+08,9.99999177281567e-01,9.07037902390046e-04
2.34029778148014e+08,9.99999177804420e-01,9.06749636705038e-04
2.34104178911541e+08,9.99999178326942e-01,9.06461462633437e-04
2.34178603327928e+08,9.99999178849131e-01,9.06173380146126e-04
2.34253051404694e+08,9.99999179370988e-01,9.05885389214001e-04
2.34327523149362e+08,9.99999179892514e-01,9.05597489807964e-04
2.34402018569456e+08,9.99999180413708e-01,9.05309681898927e-04
2.34476537672503e+08,9.99999180934571e-01,9.05021965457814e-04
2.34551080466031e+08,9.99999181455103e-01,9.04734340455554e-04
2.34625646957572e+08,9.99999181975304e-01,9.04446806863087e-04
2.34700237154660e+08,9.99999182495175e-01,9.04159364651363e-04
2.34774851064832e+08,9.99999183014715e-01,9.03872013791342e-04
2.34849488695625e+08,9.99999183533925e-01,9.03584754253990e-04
2.34924150054581e+08,9.99999184052805e-01,9.03297586010285e-04
2.34998835149244e+08,9.99999184571356e-01,9.03010509031213e-04
2.35073543987159e+08,9.99999185089577e-01,9.02723523287770e-04
2.35148276575875e+08,9.99999185607468e-01,9.02436628750960e-04
2.35223032922942e+08,9.99999186125030e-01,9.02149825391798e-04
2.35297813035913e+08,9.99999186642264e-01,9.01863113181306e-04
2.35372616922344e+08,9.99999187159168e-01,9.01576492090518e-04
2.35447444589792e+08,9.99999187675744e-01,9.01289962090474e-04
2.35522296045818e+08,9.99999188191992e-01,9.01003523152226e-04
2.35597171297985e+08,9.99999188707912e-01,9.00717175246834e-04
2.35672070353857e+08,9.99999189223504e-01,9.00430918345366e-04
2.35746993221003e+08,9.99999189738768e-01,9.00144752418902e-04
2.35821939906991e+08,9.99999190253705e-01,8.99858677438529e-04
2.35896910419394e+08,9.99999190768315e-01,8.99572693375343e-04
2.35971904765788e+08,9.99999191282597e-01,8.99286800200451e-04
2.36046922953748e+08,9.99999191796553e-01,8.99000997884968e-04
2.36121964990855e+08,9.99999192310182e-01,8.98715286400018e-04
2.36197030884690e+08,9.99999192823484e-01,8.98429665716735e-04
2.36272120642838e+08,9.99999193336461e-01,8.98144135806261e-04
2.36347234272885e+08,9.99999193849111e-01,8.97858696639749e-04
2.36422371782421e+08,9.99999194361436e-01,8.97573348188359e-04
2.36497533179037e+08,9.99999194873435e-01,8.97288090423261e-04
2.36572718470328e+08,9.99999195385108e-01,8.97002923315635e-04
2.36647927663889e+08,9.99999195896457e-01,8.96717846836670e-04
2.36723160767319e+08,9.99999196407480e-01,8.96432860957563e-04
2.36798417788220e+08,9.99999196918179e-01,8.96147965649520e-04
2.36873698734195e+08,9.99999197428553e-01,8.95863160883758e-04
2.36949003612851e+08,9.99999197938603e-01,8.95578446631503e-04
2.37024332431795e+08,9.99999198448328e-01,8.95293822863988e-04
2.37099685198639e+08,9.99999198957730e-01,8.95009289552456e-04
2.37175061920995e+08,9.99999199466808e-01,8.94724846668161e-04
2.37250462606481e+08,9.99999199975562e-01,8.94440494182364e-04
2.37325887262713e+08,9.99999200483994e-01,8.94156232066335e-04
2.37401335897313e+08,9.99999200992101e-01,8.93872060291355e-04
2.37476808517904e+08,9.99999201499887e-01,8.93587978828714e-04
2.37552305132110e+08,9.99999202007349e-01,8.93303987649708e-04
2.37627825747560e+08,9.99999202514489e-01,8.93020086725645e-04
2.37703370371884e+08,9.99999203021306e-01,8.92736276027842e-04
2.37778939012714e+08,9.99999203527802e-01,8.92452555527625e-04
2.37854531677686e+08,9.99999204033975e-01,8.92168925196327e-04
2.37930148374438e+08,9.99999204539827e-01,8.91885385005294e-04
2.38005789110609e+08,9.99999205045358e-01,8.91601934925877e-04
